,Time,Season,Venue,Round,Team,Opponent,GF,GA,Result,Points,xG_avg_last5,Touches__Att Pen_avg_last5,Performance__Crs_avg_last5,xGA_avg_last5,PPA_avg_last5,Carries__CPA_avg_last5,Performance__PKcon_avg_last5,Pass Types__TB_avg_last5,KP_avg_last5,Pass Types__Crs_avg_last5,Performance__PKwon_avg_last5,Ast_avg_last5,Sum_points_avg_last5,xG_opponent_avg_last5,Touches__Att Pen_opponent_avg_last5,Performance__Crs_opponent_avg_last5,xGA_opponent_avg_last5,PPA_opponent_avg_last5,Carries__CPA_opponent_avg_last5,Performance__PKcon_opponent_avg_last5,Pass Types__TB_opponent_avg_last5,KP_opponent_avg_last5,Pass Types__Crs_opponent_avg_last5,Performance__PKwon_opponent_avg_last5,Ast_opponent_avg_last5,Sum_points_opponent_avg_last5
87,2019-11-03 16:00:00,2019,0,12,Alaves,Osasuna,2.0,4.0,L,0,0.5,7.0,9.0,2.7,5.0,3.0,0.0,3.0,5.0,9.0,0.0,0.0,0.0,3.4,25.0,13.0,0.3,8.0,6.0,0.0,0.0,11.0,13.0,1.0,1.0,60.8552
88,2019-11-09 13:00:00,2019,1,13,Alaves,Valladolid,3.0,0.0,W,3,0.5,7.0,9.0,2.7,5.0,3.0,0.0,3.0,5.0,9.0,0.0,0.0,0.0,1.487,29.77,26.810000000000002,0.10300000000000001,6.9399999999999995,3.96,0.0,0.0,11.92,26.810000000000002,0.0,0.99,43.209900000000005
89,2019-11-24 16:00:00,2019,0,14,Alaves,Eibar,2.0,0.0,W,3,0.5,7.0,9.0,2.7,5.0,3.0,0.0,3.0,5.0,9.0,0.0,0.0,0.0,0.9,16.0,19.0,1.6,5.0,2.0,0.0,0.0,11.0,19.0,0.0,1.0,52.067
90,2019-11-30 13:00:00,2019,1,15,Alaves,Real Madrid,1.0,2.0,L,0,0.5,7.0,9.0,2.7,5.0,3.0,0.0,3.0,5.0,9.0,0.0,0.0,0.0,0.999,7.09,10.04,1.7930000000000001,2.04,1.98,0.99,0.0,3.0100000000000002,10.04,0.0,0.0,55.3789
91,2019-12-07 16:00:00,2019,0,16,Alaves,Granada,0.0,3.0,L,0,0.5,7.0,9.0,2.7,5.0,3.0,0.0,3.0,5.0,9.0,0.0,0.0,0.0,0.8,26.0,32.0,1.5,9.0,2.0,0.0,0.0,12.0,32.0,0.0,0.0,47.004000000000005
92,2019-12-13 21:00:00,2019,1,17,Alaves,Leganes,1.0,1.0,D,1,0.5,7.0,9.0,2.7,5.0,3.0,0.0,3.0,5.0,9.0,0.0,0.0,0.0,0.5,10.0,16.0,1.1,4.0,1.0,0.0,0.0,6.0,16.0,0.0,1.0,50.6385
93,2019-12-21 16:00:00,2019,0,18,Alaves,Barcelona,1.0,4.0,L,0,0.5,7.0,9.0,2.7,5.0,3.0,0.0,3.0,5.0,9.0,0.0,0.0,0.0,2.3,22.0,29.0,0.3,9.0,2.0,0.0,1.0,11.0,29.0,1.0,1.0,0.0
94,2020-01-05 16:00:00,2019,1,19,Alaves,Real Betis,1.0,1.0,D,1,0.5,7.0,9.0,2.7,5.0,3.0,0.0,3.0,5.0,9.0,0.0,0.0,0.0,0.9,12.0,18.0,2.1,4.0,4.0,1.0,1.0,10.0,18.0,0.0,0.0,54.1895
95,2020-01-18 13:00:00,2019,0,20,Alaves,Levante,1.0,0.0,W,3,0.5,7.0,9.0,2.7,5.0,3.0,0.0,3.0,5.0,9.0,0.0,0.0,0.0,0.2,8.0,11.0,2.4,6.0,0.0,1.0,0.0,3.0,11.0,0.0,0.0,55.5224
96,2020-01-25 18:30:00,2019,1,21,Alaves,Villarreal,1.0,2.0,L,0,0.5,7.0,9.0,2.7,5.0,3.0,0.0,3.0,5.0,9.0,0.0,0.0,0.0,1.5,15.0,13.0,1.5,6.0,4.0,1.0,0.0,5.0,13.0,0.0,0.0,55.833200000000005
97,2020-02-02 18:30:00,2019,0,22,Alaves,Sevilla,1.0,1.0,D,1,0.5,7.0,9.0,2.7,5.0,3.0,0.0,3.0,5.0,9.0,0.0,0.0,0.0,1.2,5.0,7.0,1.9,3.0,2.0,0.0,1.0,2.0,7.0,0.0,0.0,54.2093
98,2020-02-07 21:00:00,2019,1,23,Alaves,Eibar,2.0,1.0,W,3,0.5,7.0,9.0,2.7,5.0,3.0,0.0,3.0,5.0,9.0,0.0,0.0,2.7,0.9,16.0,19.0,1.6,5.0,2.0,0.0,0.0,11.0,19.0,0.0,1.0,49.7048
99,2020-02-15 13:00:00,2019,0,24,Alaves,Mallorca,0.0,1.0,L,0,0.5,7.0,9.0,2.7,5.0,3.0,0.0,3.0,5.0,9.0,0.0,0.0,0.26999999999999996,2.1,18.0,14.0,1.3,8.0,3.0,0.0,0.0,11.0,14.0,0.0,2.0,54.248599999999996
100,2020-02-23 14:00:00,2019,1,25,Alaves,Athletic Club,2.0,1.0,W,3,0.5,7.0,9.0,2.7,5.0,3.0,0.0,3.0,5.0,9.0,0.0,0.0,0.02699999999999999,0.7,10.0,10.0,0.9,3.0,2.0,0.0,0.0,10.0,10.0,0.0,0.0,2.7991
101,2020-02-29 18:30:00,2019,0,26,Alaves,Leganes,1.0,1.0,D,1,0.5,7.0,9.0,2.7,5.0,3.0,0.0,3.0,5.0,9.0,0.0,0.0,2.7027,0.77,11.8,15.1,0.29000000000000004,4.0,1.9,0.0,0.0,7.8,15.1,0.0,0.09999999999999998,58.7892
102,2020-03-06 21:00:00,2019,1,27,Alaves,Valencia,1.0,1.0,D,1,0.5,7.0,9.0,2.7,5.0,3.0,0.0,3.0,5.0,9.0,0.0,0.0,0.2703,1.6,19.0,37.0,0.4,6.0,4.0,0.0,1.0,9.0,37.0,1.0,0.0,47.999500000000005
103,2020-06-13 14:00:00,2019,0,28,Alaves,Espanyol,0.0,2.0,L,0,0.5,7.0,9.0,2.7,5.0,3.0,0.0,3.0,5.0,9.0,0.0,0.0,0.02699999999999999,1.3599999999999999,18.299999999999997,22.599999999999998,2.6,9.0,2.2,0.0,0.09999999999999998,9.8,22.599999999999998,0.0,0.09999999999999998,50.3637
104,2020-06-18 19:30:00,2019,1,29,Alaves,Real Sociedad,2.0,0.0,W,3,0.5,7.0,9.0,2.7,5.0,3.0,0.0,3.0,5.0,9.0,0.0,0.0,2.7027,1.2,10.0,14.0,0.4,3.0,0.0,0.0,0.0,6.0,14.0,0.0,0.0,47.2689
105,2020-06-21 14:00:00,2019,0,30,Alaves,Celta Vigo,0.0,6.0,L,0,0.5,7.0,9.0,2.7,5.0,3.0,0.0,3.0,5.0,9.0,0.0,0.0,0.2703,0.3,7.0,2.0,1.3,3.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.09269999999999999
106,2020-06-24 19:30:00,2019,1,31,Alaves,Osasuna,0.0,1.0,L,0,0.5,7.0,9.0,2.7,5.0,3.0,0.0,3.0,5.0,9.0,0.0,0.0,0.927,3.4,25.0,13.0,0.3,8.0,6.0,0.0,0.0,11.0,13.0,1.0,1.0,62.7525
107,2020-06-27 22:00:00,2019,0,32,Alaves,Atletico Madrid,1.0,2.0,L,0,0.5,7.0,9.0,2.7,5.0,3.0,0.0,3.0,5.0,9.0,0.0,0.0,0.09269999999999999,0.6,11.0,19.0,0.9,4.0,4.0,0.0,0.0,10.0,19.0,0.0,1.0,0.0
108,2020-07-01 19:30:00,2019,1,33,Alaves,Granada,0.0,2.0,L,0,0.5,7.0,9.0,2.7,5.0,3.0,0.0,3.0,5.0,9.0,0.0,0.0,0.9093,0.8,26.0,32.0,1.5,9.0,2.0,0.0,0.0,12.0,32.0,0.0,0.0,53.687
109,2020-07-04 19:30:00,2019,0,34,Alaves,Valladolid,0.0,1.0,L,0,0.5,7.0,9.0,2.7,5.0,3.0,0.0,3.0,5.0,9.0,0.0,0.0,0.9909,1.5,30.0,27.0,0.1,7.0,4.0,0.0,0.0,12.0,27.0,0.0,1.0,45.9648
110,2020-07-10 22:00:00,2019,0,35,Alaves,Real Madrid,0.0,2.0,L,0,0.5,7.0,9.0,2.7,5.0,3.0,0.0,3.0,5.0,9.0,0.0,0.0,2.7991,1.0,7.0,10.0,1.8,2.0,2.0,1.0,0.0,3.0,10.0,0.0,0.0,53.912
111,2020-07-13 19:30:00,2019,1,36,Alaves,Getafe,0.0,0.0,D,1,0.5,7.0,9.0,2.7,5.0,3.0,0.0,3.0,5.0,9.0,0.0,0.0,2.9799,0.4,13.0,10.0,2.0,5.0,3.0,1.0,0.0,3.0,10.0,0.0,0.0,47.004000000000005
112,2020-07-16 21:00:00,2019,0,37,Alaves,Real Betis,2.0,1.0,W,3,0.5,7.0,9.0,2.7,5.0,3.0,0.0,3.0,5.0,9.0,0.0,0.0,1.198,1.8,6.0,11.0,0.8,4.0,0.0,0.0,0.0,2.0,11.0,1.0,1.0,50.978899999999996
113,2020-07-19 17:00:00,2019,1,38,Alaves,Barcelona,0.0,5.0,L,0,0.5,7.0,9.0,2.7,5.0,3.0,0.0,3.0,5.0,9.0,0.0,0.0,1.0198,2.3,22.0,29.0,0.3,9.0,2.0,0.0,1.0,11.0,29.0,1.0,1.0,0.2703
114,2020-09-13 14:00:00,2020,1,1,Alaves,Real Betis,0.0,1.0,L,0,0.5,7.0,9.0,2.7,5.0,3.0,0.0,3.0,5.0,9.0,0.0,0.0,1.002,1.8,6.0,11.0,0.8,4.0,0.0,0.0,0.0,2.0,11.0,1.0,1.0,56.129799999999996
115,2020-09-20 18:30:00,2020,0,2,Alaves,Granada,1.0,2.0,L,0,0.6799999999999999,16.0,18.9,2.16,2.3,1.2,0.0,1.2,9.5,18.9,0.0,0.0,0.10019999999999998,0.6,8.0,9.0,1.9,2.0,0.0,0.0,1.0,2.0,9.0,0.0,0.0,50.747
116,2020-09-26 13:00:00,2020,1,3,Alaves,Getafe,0.0,0.0,D,1,0.698,16.9,19.89,2.106,2.03,1.02,0.0,1.02,9.95,19.89,0.0,0.0,0.009999999999999995,0.4,13.0,10.0,2.0,5.0,3.0,1.0,0.0,3.0,10.0,0.0,0.0,52.670300000000005
117,2020-09-30 19:00:00,2020,0,4,Alaves,Villarreal,1.0,3.0,L,0,0.6998,16.990000000000002,19.989,2.1006,2.003,1.002,0.0,1.002,9.995,19.989,0.0,0.0,0.0009999999999999994,1.2003000000000001,15.999,15.997,0.501,5.0009999999999994,2.002,0.0009999999999999994,0.0,5.9990000000000006,15.997,0.999,0.0,47.520900000000005
118,2020-10-04 14:00:00,2020,1,5,Alaves,Athletic Club,1.0,0.0,W,3,0.69998,16.999000000000002,19.9989,2.10006,2.0003,1.0002,0.0,1.0002,9.9995,19.9989,0.0,0.0,9.999999999999991e-05,0.8,14.0,19.0,3.2,3.0,2.0,1.0,1.0,10.0,19.0,0.0,1.0,0.0
119,2020-10-18 18:30:00,2020,1,6,Alaves,Elche,0.0,2.0,L,0,0.7,17.0,20.0,2.1,2.0,1.0,0.0,1.0,10.0,20.0,0.0,0.0,0.0,0.9,16.0,17.0,0.9,5.0,5.0,0.0,1.0,6.0,17.0,0.0,1.0,47.3975
120,2020-10-25 14:00:00,2020,0,7,Alaves,Valladolid,2.0,0.0,W,3,0.7,17.0,20.0,2.1,2.0,1.0,0.0,1.0,10.0,20.0,0.0,0.0,0.0,1.5,30.0,27.0,0.1,7.0,4.0,0.0,0.0,12.0,27.0,0.0,1.0,42.6854
121,2020-10-31 21:00:00,2020,1,8,Alaves,Barcelona,1.0,1.0,D,1,0.7,17.0,20.0,2.1,2.0,1.0,0.0,1.0,10.0,20.0,0.0,0.0,0.0,2.3,22.0,29.0,0.3,9.0,2.0,0.0,1.0,11.0,29.0,1.0,1.0,1.0198
122,2020-11-08 18:30:00,2020,0,9,Alaves,Levante,1.0,1.0,D,1,0.7,17.0,20.0,2.1,2.0,1.0,0.0,1.0,10.0,20.0,0.0,0.0,0.0,0.2,8.0,11.0,2.4,6.0,0.0,1.0,0.0,3.0,11.0,0.0,0.0,63.9563
123,2020-11-22 21:00:00,2020,1,10,Alaves,Valencia,2.0,2.0,D,1,0.7,17.0,20.0,2.1,2.0,1.0,0.0,1.0,10.0,20.0,0.0,0.0,0.0,1.6,19.0,37.0,0.4,6.0,4.0,0.0,1.0,9.0,37.0,1.0,0.0,47.9269
124,2020-11-28 21:00:00,2020,0,11,Alaves,Real Madrid,2.0,1.0,W,3,0.7,17.0,20.0,2.1,2.0,1.0,0.0,1.0,10.0,20.0,0.0,0.0,0.0,1.0,7.0,10.0,1.8,2.0,2.0,1.0,0.0,3.0,10.0,0.0,0.0,55.172
125,2020-12-06 21:00:00,2020,1,12,Alaves,Real Sociedad,0.0,0.0,D,1,0.7,17.0,20.0,2.1,2.0,1.0,0.0,1.0,10.0,20.0,0.0,0.0,0.0,0.7,10.0,19.0,2.2,4.0,2.0,0.0,2.0,3.0,19.0,0.0,0.0,43.122
126,2020-12-12 18:30:00,2020,0,13,Alaves,Huesca,0.0,1.0,L,0,0.7,17.0,20.0,2.1,2.0,1.0,0.0,1.0,10.0,20.0,0.0,0.0,0.0,0.3,11.0,13.0,2.5,4.0,2.0,1.0,0.0,5.0,13.0,0.0,0.0,50.974999999999994
127,2020-12-20 14:00:00,2020,0,14,Alaves,Celta Vigo,0.0,2.0,L,0,0.7,17.0,20.0,2.1,2.0,1.0,0.0,1.0,10.0,20.0,0.0,0.0,0.0,1.2,11.0,12.0,2.0,2.0,6.0,0.0,1.0,6.0,12.0,0.0,0.0,0.0
128,2020-12-23 22:00:00,2020,1,15,Alaves,Eibar,2.0,1.0,W,3,0.7,17.0,20.0,2.1,2.0,1.0,0.0,1.0,10.0,20.0,0.0,0.0,0.0,1.1,10.0,10.0,0.8,3.0,4.0,0.0,1.0,4.0,10.0,0.0,0.0,52.0067
129,2020-12-31 16:15:00,2020,0,16,Alaves,Osasuna,1.0,1.0,D,1,0.7,17.0,20.0,2.1,2.0,1.0,0.0,1.0,10.0,20.0,0.0,0.0,0.0,1.6,16.0,12.0,1.4,5.0,6.0,0.0,1.0,6.0,12.0,0.0,2.0,56.882600000000004
130,2021-01-03 16:15:00,2020,1,17,Alaves,Atletico Madrid,1.0,2.0,L,0,0.7,17.0,20.0,2.1,2.0,1.0,0.0,1.0,10.0,20.0,0.0,0.0,0.0,0.6,11.0,19.0,0.9,4.0,4.0,0.0,0.0,10.0,19.0,0.0,1.0,1.198
131,2021-01-10 16:15:00,2020,0,18,Alaves,Cadiz,1.0,3.0,L,0,0.7,17.0,20.0,2.1,2.0,1.0,0.0,1.0,10.0,20.0,0.0,0.0,0.0,1.2,18.0,12.0,0.9,4.0,3.0,1.0,3.0,10.0,12.0,0.0,2.0,0.0
132,2021-01-19 21:30:00,2020,1,19,Alaves,Sevilla,1.0,2.0,L,0,0.7,17.0,20.0,2.1,2.0,1.0,0.0,1.0,10.0,20.0,0.0,0.0,0.0,0.8,11.0,5.0,2.1,3.0,3.0,0.0,0.0,6.0,5.0,0.0,1.0,47.2689
133,2021-01-23 21:00:00,2020,1,20,Alaves,Real Madrid,1.0,4.0,L,0,0.7,17.0,20.0,2.1,2.0,1.0,0.0,1.0,10.0,20.0,0.0,0.0,0.0,1.1,11.0,25.0,1.3,5.0,1.0,0.0,1.0,9.0,25.0,0.0,0.0,60.8552
134,2021-01-31 14:00:00,2020,0,21,Alaves,Getafe,0.0,0.0,D,1,0.7,17.0,20.0,2.1,2.0,1.0,0.0,1.0,10.0,20.0,0.0,0.0,0.0,0.99994,24.9988,37.9972,1.0001,13.999099999999999,2.0000999999999998,9.999999999999991e-05,1.9998,10.9992,37.9972,0.0,0.0,48.4704
135,2021-02-05 21:00:00,2020,1,22,Alaves,Valladolid,1.0,0.0,W,3,0.7,17.0,20.0,2.1,2.0,1.0,0.0,1.0,10.0,20.0,0.0,0.0,0.0,0.7,14.0,19.0,2.4,5.0,3.0,0.0,0.0,3.0,19.0,0.0,0.0,51.461200000000005
136,2021-02-13 21:00:00,2020,0,23,Alaves,Barcelona,1.0,5.0,L,0,0.7,17.0,20.0,2.1,2.0,1.0,0.0,1.0,10.0,20.0,0.0,0.0,2.7,0.5,13.0,18.0,1.9,4.0,3.0,0.0,1.0,3.0,18.0,0.0,1.0,0.0
137,2021-02-21 16:15:00,2020,0,24,Alaves,Real Sociedad,0.0,4.0,L,0,0.7,17.0,20.0,2.1,2.0,1.0,0.0,1.0,10.0,20.0,0.0,0.0,0.26999999999999996,0.7,10.0,19.0,2.2,4.0,2.0,0.0,2.0,3.0,19.0,0.0,0.0,51.4833
138,2021-02-27 18:30:00,2020,1,25,Alaves,Osasuna,0.0,1.0,L,0,0.7,17.0,20.0,2.1,2.0,1.0,0.0,1.0,10.0,20.0,0.0,0.0,0.02699999999999999,1.6,16.0,12.0,1.4,5.0,6.0,0.0,1.0,6.0,12.0,0.0,2.0,54.2036
139,2021-03-08 21:00:00,2020,0,26,Alaves,Real Betis,2.0,3.0,L,0,0.7,17.0,20.0,2.1,2.0,1.0,0.0,1.0,10.0,20.0,0.0,0.0,2.7027,0.9009,10.995000000000001,13.997,1.0997000000000001,6.997,0.999,0.0,0.0,5.996,13.997,0.0009999999999999994,0.0009999999999999994,53.2379
140,2021-03-13 14:00:00,2020,1,27,Alaves,Cadiz,1.0,1.0,D,1,0.7,17.0,20.0,2.1,2.0,1.0,0.0,1.0,10.0,20.0,0.0,0.0,0.2703,1.2,18.0,12.0,0.9,4.0,3.0,1.0,3.0,10.0,12.0,0.0,2.0,2.7027
141,2021-03-21 18:30:00,2020,0,28,Alaves,Atletico Madrid,0.0,1.0,L,0,0.7,17.0,20.0,2.1,2.0,1.0,0.0,1.0,10.0,20.0,0.0,0.0,0.02699999999999999,1.6,16.0,15.0,1.5,7.0,2.0,1.0,1.0,7.0,15.0,0.0,1.0,0.0
142,2021-04-04 14:00:00,2020,1,29,Alaves,Celta Vigo,1.0,3.0,L,0,0.7,17.0,20.0,2.1,2.0,1.0,0.0,1.0,10.0,20.0,0.0,0.0,2.7027,1.2,11.0,12.0,2.0,2.0,6.0,0.0,1.0,6.0,12.0,0.0,0.0,0.927
143,2021-04-10 16:15:00,2020,0,30,Alaves,Athletic Club,0.0,0.0,D,1,0.7,17.0,20.0,2.1,2.0,1.0,0.0,1.0,10.0,20.0,0.0,0.0,0.2703,0.44000000000000006,11.3,18.099999999999998,1.22,3.9,2.0,0.09999999999999998,1.0,6.4,18.099999999999998,0.0,1.0,0.10019999999999998
144,2021-04-21 21:00:00,2020,1,31,Alaves,Villarreal,2.0,1.0,W,3,0.7,17.0,20.0,2.1,2.0,1.0,0.0,1.0,10.0,20.0,0.0,0.0,0.927,1.2,16.0,16.0,0.5,5.0,2.0,0.0,0.0,6.0,16.0,1.0,0.0,47.7209
145,2021-04-24 18:30:00,2020,0,32,Alaves,Valencia,1.0,1.0,D,1,0.7,17.0,20.0,2.1,2.0,1.0,0.0,1.0,10.0,20.0,0.0,0.0,0.09269999999999999,0.3,5.0,8.0,2.2,1.0,2.0,0.0,1.0,2.0,8.0,0.0,0.0,51.461200000000005
146,2021-04-18 16:15:00,2020,1,33,Alaves,Huesca,1.0,0.0,W,3,0.7,17.0,20.0,2.1,2.0,1.0,0.0,1.0,10.0,20.0,0.0,0.0,0.9093,0.3,11.0,13.0,2.5,4.0,2.0,1.0,0.0,5.0,13.0,0.0,0.0,53.687
147,2021-05-01 14:00:00,2020,0,34,Alaves,Eibar,0.0,3.0,L,0,0.7,17.0,20.0,2.1,2.0,1.0,0.0,1.0,10.0,20.0,0.0,0.0,0.9909,0.9,16.0,17.0,0.9,5.0,5.0,0.0,1.0,6.0,17.0,0.0,1.0,50.997499999999995
148,2021-05-08 14:00:00,2020,1,35,Alaves,Levante,2.0,2.0,D,1,0.7,17.0,20.0,2.1,2.0,1.0,0.0,1.0,10.0,20.0,0.0,0.0,2.7991,0.3,16.0,8.0,3.8,2.0,6.0,2.0,0.0,4.0,8.0,0.0,0.0,54.2036
149,2021-05-11 20:00:00,2020,0,36,Alaves,Elche,2.0,0.0,W,3,0.7,17.0,20.0,2.1,2.0,1.0,0.0,1.0,10.0,20.0,0.0,0.0,2.9799,1.9,26.0,37.0,1.3,13.0,3.0,0.0,0.0,13.0,37.0,0.0,1.0,50.1
150,2021-05-16 18:30:00,2020,1,37,Alaves,Granada,4.0,2.0,W,3,0.7,17.0,20.0,2.1,2.0,1.0,0.0,1.0,10.0,20.0,0.0,0.0,1.198,0.897,4.04,13.95,0.91,1.01,0.99,0.0,1.0,2.0,13.95,0.99,0.0,50.0364
151,2021-05-23 21:00:00,2020,0,38,Alaves,Sevilla,0.0,1.0,L,0,0.7,17.0,20.0,2.1,2.0,1.0,0.0,1.0,10.0,20.0,0.0,0.0,1.0198,1.7,19.0,15.0,1.9,1.0,7.0,0.0,0.0,7.0,15.0,1.0,1.0,46.199999999999996
152,2021-08-14 22:00:00,2021,1,1,Alaves,Real Madrid,1.0,4.0,L,0,0.7,17.0,20.0,2.1,2.0,1.0,0.0,1.0,10.0,20.0,0.0,0.0,1.002,1.1,11.0,25.0,1.3,5.0,1.0,0.0,1.0,9.0,25.0,0.0,0.0,62.7525
153,2021-08-21 17:00:00,2021,1,2,Alaves,Mallorca,0.0,1.0,L,0,0.43000000000000005,8.9,8.299999999999999,1.74,2.0,1.9,0.0,0.09999999999999998,5.5,8.299999999999999,0.0,0.0,0.10019999999999998,2.1,18.0,14.0,1.3,8.0,3.0,0.0,0.0,11.0,14.0,0.0,2.0,60.524899999999995
154,2021-08-27 22:15:00,2021,0,3,Alaves,Valencia,0.0,3.0,L,0,0.403,8.09,7.13,1.704,2.0,1.99,0.0,0.009999999999999995,5.05,7.13,0.0,0.0,0.009999999999999995,0.3,5.0,8.0,2.2,1.0,2.0,0.0,1.0,2.0,8.0,0.0,0.0,55.833200000000005
155,2021-12-21 19:00:00,2021,0,4,Alaves,Villarreal,2.0,5.0,L,0,0.40030000000000004,8.009,7.013,1.7004,2.0,1.999,0.0,0.0009999999999999994,5.005,7.013,0.0,0.0,0.0009999999999999994,1.9992,25.990000000000002,30.985000000000003,1.9985,11.993,1.001,0.0,0.999,11.994,30.985000000000003,0.0009999999999999994,0.0,47.520900000000005
156,2021-09-18 21:00:00,2021,1,5,Alaves,Osasuna,0.0,2.0,L,0,0.40003000000000005,8.0009,7.0013,1.70004,2.0,1.9999,0.0,9.999999999999991e-05,5.0005,7.0013,0.0,0.0,9.999999999999991e-05,1.6,16.0,12.0,1.4,5.0,6.0,0.0,1.0,6.0,12.0,0.0,2.0,56.8917
157,2021-09-22 19:30:00,2021,0,6,Alaves,Espanyol,0.0,1.0,L,0,0.4,8.0,7.0,1.7,2.0,2.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,1.4,18.0,23.0,2.7,9.0,2.0,0.0,0.0,10.0,23.0,0.0,0.0,47.3975
158,2021-09-25 14:00:00,2021,1,7,Alaves,Atletico Madrid,1.0,0.0,W,3,0.4,8.0,7.0,1.7,2.0,2.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,1.6,16.0,15.0,1.5,7.0,2.0,1.0,1.0,7.0,15.0,0.0,1.0,0.2703
159,2021-10-01 21:00:00,2021,0,8,Alaves,Athletic Club,0.0,1.0,L,0,0.4,8.0,7.0,1.7,2.0,2.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,0.4,11.0,18.0,1.0,4.0,2.0,0.0,1.0,6.0,18.0,0.0,1.0,0.0
160,2021-10-18 19:00:00,2021,1,9,Alaves,Real Betis,0.0,1.0,L,0,0.4,8.0,7.0,1.7,2.0,2.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,0.9,11.0,14.0,1.1,7.0,1.0,0.0,0.0,6.0,14.0,0.0,0.0,56.2491
161,2021-10-23 16:15:00,2021,0,10,Alaves,Cadiz,2.0,0.0,W,3,0.4,8.0,7.0,1.7,2.0,2.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,0.1,5.0,7.0,1.5,0.0,3.0,0.0,3.0,1.0,7.0,0.0,1.0,0.0
162,2021-10-26 19:00:00,2021,1,11,Alaves,Elche,1.0,0.0,W,3,0.4,8.0,7.0,1.7,2.0,2.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,1.9,26.0,37.0,1.3,13.0,3.0,0.0,0.0,13.0,37.0,0.0,1.0,47.027
163,2021-10-30 21:00:00,2021,0,12,Alaves,Barcelona,1.0,1.0,D,1,0.4,8.0,7.0,1.7,2.0,2.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,0.9995,24.988,26.991,1.2007,9.994,5.997,0.0,1.0,8.994,26.991,0.0,1.0,0.0009999999999999994
164,2021-11-06 18:30:00,2021,1,13,Alaves,Levante,2.0,1.0,W,3,0.4,8.0,7.0,1.7,2.0,2.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,0.3,16.0,8.0,3.8,2.0,6.0,2.0,0.0,4.0,8.0,0.0,0.0,55.172
165,2021-11-20 16:15:00,2021,0,14,Alaves,Sevilla,2.0,2.0,D,1,0.4,8.0,7.0,1.7,2.0,2.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,1.7,19.0,15.0,1.9,1.0,7.0,0.0,0.0,7.0,15.0,1.0,1.0,51.4833
166,2021-11-27 14:00:00,2021,1,15,Alaves,Celta Vigo,1.0,2.0,L,0,0.4,8.0,7.0,1.7,2.0,2.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,0.3,5.0,8.0,3.2,1.0,1.0,0.0,2.0,2.0,8.0,0.0,0.0,50.974999999999994
167,2021-12-03 21:00:00,2021,0,16,Alaves,Granada,1.0,2.0,L,0,0.4,8.0,7.0,1.7,2.0,2.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,0.9,4.0,14.0,0.9,1.0,1.0,0.0,1.0,2.0,14.0,1.0,0.0,47.004000000000005
168,2021-12-11 16:15:00,2021,1,17,Alaves,Getafe,1.0,1.0,D,1,0.4,8.0,7.0,1.7,2.0,2.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,1.0,25.0,38.0,1.0,14.0,2.0,0.0,2.0,11.0,38.0,0.0,0.0,53.6369
169,2021-12-18 14:00:00,2021,0,18,Alaves,Rayo Vallecano,0.0,2.0,L,0,0.4,8.0,7.0,1.7,2.0,2.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,0.3,9.0,20.0,1.9,1.0,3.0,1.0,0.0,5.0,20.0,0.0,1.0,58.4912
170,2022-01-02 18:30:00,2021,1,19,Alaves,Real Sociedad,1.0,1.0,D,1,0.4,8.0,7.0,1.7,2.0,2.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,1.3,16.0,12.0,1.1,7.0,2.0,0.0,1.0,8.0,12.0,0.0,0.0,52.5082
171,2022-01-09 18:30:00,2021,1,20,Alaves,Athletic Club,0.0,0.0,D,1,0.4,8.0,7.0,1.7,2.0,2.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,0.4,11.0,18.0,1.0,4.0,2.0,0.0,1.0,6.0,18.0,0.0,1.0,0.2703
172,2022-01-18 20:00:00,2021,0,21,Alaves,Real Betis,0.0,4.0,L,0,0.4,8.0,7.0,1.7,2.0,2.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,0.9,11.0,14.0,1.1,7.0,1.0,0.0,0.0,6.0,14.0,0.0,0.0,55.172
173,2022-01-23 21:00:00,2021,1,22,Alaves,Barcelona,0.0,1.0,L,0,0.4,8.0,7.0,1.7,2.0,2.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,1.0,25.0,27.0,1.2,10.0,6.0,0.0,1.0,9.0,27.0,0.0,1.0,0.0
