,SCA Types__SCA,SCA Types__PassLive,SCA Types__PassDead,SCA Types__TO,SCA Types__Sh,SCA Types__Fld,SCA Types__Def,GCA Types__GCA,GCA Types__PassLive,GCA Types__PassDead,GCA Types__TO,GCA Types__Sh,GCA Types__Fld,GCA Types__Def
238,30.0,20.0,4.0,1.0,1.0,2.0,2.0,8.0,7.0,0.0,0.0,0.0,1.0,0.0
239,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,25.0,20.0,0.0,2.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0
241,16.0,8.0,2.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,12.0,7.0,1.0,3.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0
243,21.0,17.0,1.0,0.0,2.0,1.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0
244,12.0,10.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
245,30.0,20.0,3.0,0.0,4.0,2.0,1.0,4.0,0.0,1.0,0.0,3.0,0.0,0.0
246,21.0,17.0,0.0,2.0,2.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0
247,23.0,15.0,1.0,4.0,0.0,3.0,0.0,4.0,2.0,0.0,1.0,0.0,1.0,0.0
248,31.0,17.0,2.0,4.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,27.0,20.0,0.0,3.0,3.0,0.0,1.0,6.0,4.0,0.0,0.0,2.0,0.0,0.0
250,23.0,13.0,5.0,2.0,2.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0
251,17.0,10.0,3.0,2.0,0.0,1.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0
252,15.0,11.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0
253,31.0,23.0,3.0,1.0,1.0,3.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0
254,29.0,23.0,2.0,1.0,1.0,2.0,0.0,6.0,3.0,1.0,0.0,0.0,2.0,0.0
255,32.0,21.0,3.0,5.0,1.0,1.0,1.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0
256,16.0,12.0,0.0,2.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
257,20.0,14.0,2.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
258,12.0,8.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259,18.0,9.0,2.0,0.0,2.0,3.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0
260,32.0,24.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,38.0,24.0,0.0,7.0,4.0,2.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0
263,15.0,12.0,0.0,1.0,1.0,0.0,1.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0
264,16.0,10.0,3.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0
265,31.0,22.0,3.0,3.0,2.0,0.0,1.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0
266,20.0,16.0,2.0,0.0,0.0,1.0,1.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0
267,22.0,14.0,3.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268,20.0,12.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269,31.0,26.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270,21.0,10.0,3.0,2.0,1.0,4.0,1.0,6.0,4.0,0.0,1.0,0.0,0.0,1.0
271,22.0,13.0,4.0,1.0,2.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0
272,19.0,10.0,3.0,2.0,1.0,3.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0
273,24.0,13.0,4.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
274,10.0,6.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,18.0,9.0,0.0,1.0,2.0,4.0,2.0,5.0,2.0,0.0,0.0,1.0,1.0,1.0
276,34.0,24.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
277,16.0,14.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
278,19.0,15.0,1.0,1.0,1.0,1.0,0.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0
279,16.0,13.0,0.0,1.0,1.0,1.0,0.0,5.0,2.0,0.0,1.0,1.0,1.0,0.0
280,11.0,6.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
281,39.0,24.0,5.0,1.0,1.0,3.0,5.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0
282,9.0,6.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
283,10.0,8.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
284,17.0,13.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285,40.0,38.0,1.0,0.0,1.0,0.0,0.0,8.0,7.0,0.0,0.0,1.0,0.0,0.0
286,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287,31.0,22.0,4.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
288,21.0,11.0,1.0,6.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
289,23.0,16.0,2.0,2.0,2.0,1.0,0.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0
290,11.0,6.0,0.0,0.0,1.0,4.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0
291,36.0,26.0,5.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
292,16.0,14.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
293,5.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
294,24.0,15.0,3.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0
295,22.0,12.0,4.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296,29.0,21.0,1.0,4.0,1.0,2.0,0.0,4.0,1.0,0.0,3.0,0.0,0.0,0.0
297,15.0,12.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
298,12.0,8.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
299,21.0,11.0,4.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
300,18.0,12.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
301,30.0,25.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302,19.0,13.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
303,12.0,7.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304,11.0,7.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305,21.0,16.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
306,18.0,13.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307,15.0,10.0,2.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
308,12.0,8.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
309,10.0,4.0,0.0,2.0,0.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0
310,13.0,8.0,2.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0
311,19.0,13.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,16.0,14.0,0.0,2.0,0.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0
313,25.0,18.0,3.0,2.0,0.0,2.0,0.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0
314,40.0,31.0,0.0,2.0,5.0,2.0,0.0,6.0,4.0,0.0,0.0,2.0,0.0,0.0
315,17.0,14.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316,17.0,10.0,2.0,1.0,2.0,1.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0
317,28.0,19.0,4.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
318,17.0,9.0,4.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
319,18.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320,30.0,23.0,0.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
321,19.0,10.0,3.0,4.0,0.0,0.0,2.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0
322,17.0,11.0,1.0,3.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0
323,24.0,22.0,0.0,2.0,0.0,0.0,0.0,5.0,4.0,0.0,1.0,0.0,0.0,0.0
324,26.0,17.0,3.0,0.0,3.0,3.0,0.0,6.0,3.0,1.0,0.0,2.0,0.0,0.0
325,11.0,5.0,2.0,0.0,0.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0
326,17.0,12.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
327,19.0,13.0,2.0,1.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
328,35.0,23.0,3.0,2.0,5.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0
329,23.0,16.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
330,12.0,8.0,0.0,3.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
331,18.0,14.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332,28.0,19.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333,32.0,23.0,1.0,4.0,3.0,1.0,0.0,5.0,3.0,0.0,1.0,1.0,0.0,0.0
334,14.0,12.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
335,38.0,21.0,6.0,3.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336,29.0,22.0,3.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
337,11.0,9.0,0.0,0.0,0.0,2.0,0.0,5.0,4.0,0.0,0.0,0.0,1.0,0.0
338,18.0,12.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,20.0,11.0,2.0,2.0,0.0,4.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0
340,18.0,9.0,4.0,2.0,1.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0
341,28.0,16.0,4.0,3.0,2.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0
342,7.0,5.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0
343,25.0,16.0,5.0,0.0,0.0,4.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0
344,17.0,13.0,1.0,1.0,0.0,1.0,1.0,9.0,5.0,1.0,1.0,0.0,1.0,1.0
345,26.0,18.0,5.0,0.0,1.0,2.0,0.0,6.0,4.0,1.0,0.0,0.0,1.0,0.0
346,12.0,6.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0
347,18.0,15.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
348,27.0,20.0,0.0,1.0,3.0,2.0,1.0,6.0,5.0,0.0,1.0,0.0,0.0,0.0
349,18.0,15.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
350,25.0,16.0,5.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0
351,11.0,7.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
352,18.0,11.0,2.0,2.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
353,22.0,11.0,1.0,4.0,2.0,4.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0
354,19.0,14.0,1.0,1.0,1.0,2.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0
355,32.0,23.0,2.0,3.0,2.0,1.0,1.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0
356,8.0,5.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
357,33.0,23.0,3.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358,10.0,7.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0
359,17.0,8.0,4.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360,6.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
361,25.0,13.0,4.0,3.0,1.0,3.0,1.0,9.0,4.0,0.0,3.0,1.0,1.0,0.0
362,53.0,42.0,5.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
363,17.0,12.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
364,20.0,16.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
365,13.0,13.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
366,21.0,17.0,2.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
367,20.0,14.0,4.0,1.0,0.0,1.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0
368,6.0,4.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
369,27.0,17.0,3.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
370,21.0,19.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
371,27.0,24.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
372,14.0,10.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
373,20.0,13.0,2.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
374,28.0,21.0,2.0,2.0,1.0,0.0,2.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0
375,20.0,13.0,0.0,3.0,0.0,4.0,0.0,6.0,5.0,0.0,0.0,0.0,1.0,0.0
376,28.0,23.0,2.0,1.0,1.0,1.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0
377,17.0,11.0,2.0,1.0,1.0,2.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0
378,11.0,8.0,1.0,0.0,0.0,2.0,0.0,4.0,2.0,0.0,0.0,0.0,2.0,0.0
379,30.0,22.0,1.0,1.0,2.0,4.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0
380,18.0,12.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
381,20.0,7.0,3.0,6.0,1.0,2.0,1.0,5.0,0.0,0.0,4.0,1.0,0.0,0.0
382,11.0,6.0,1.0,1.0,0.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
383,14.0,9.0,1.0,1.0,0.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
384,29.0,17.0,2.0,4.0,3.0,2.0,1.0,4.0,2.0,0.0,1.0,0.0,1.0,0.0
385,26.0,16.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0
386,27.0,16.0,3.0,4.0,3.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0
387,36.0,28.0,2.0,1.0,2.0,3.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0
388,20.0,13.0,3.0,1.0,1.0,2.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0
389,15.0,9.0,2.0,0.0,1.0,3.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0
390,8.0,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
391,45.0,35.0,3.0,3.0,4.0,0.0,0.0,13.0,10.0,1.0,0.0,2.0,0.0,0.0
392,16.0,11.0,1.0,0.0,3.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0
393,28.0,18.0,0.0,4.0,3.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
394,27.0,21.0,0.0,4.0,0.0,0.0,2.0,10.0,6.0,0.0,2.0,0.0,0.0,2.0
395,8.0,3.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
396,27.0,16.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
397,13.0,9.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
398,18.0,14.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
399,13.0,7.0,2.0,3.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0
400,27.0,18.0,3.0,4.0,0.0,2.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0
401,12.0,6.0,3.0,0.0,1.0,2.0,0.0,4.0,2.0,1.0,0.0,0.0,1.0,0.0
402,26.0,20.0,0.0,2.0,0.0,3.0,1.0,8.0,6.0,0.0,0.0,0.0,2.0,0.0
403,20.0,12.0,3.0,4.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0
404,12.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
405,21.0,11.0,4.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
406,44.0,30.0,3.0,5.0,3.0,2.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0
407,19.0,15.0,1.0,2.0,0.0,1.0,0.0,6.0,4.0,1.0,1.0,0.0,0.0,0.0
408,20.0,10.0,4.0,3.0,2.0,1.0,0.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0
409,18.0,10.0,2.0,0.0,1.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
410,18.0,14.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
411,34.0,23.0,3.0,5.0,0.0,2.0,1.0,6.0,4.0,0.0,1.0,0.0,0.0,1.0
412,30.0,20.0,2.0,3.0,0.0,4.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
413,9.0,6.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
414,30.0,20.0,1.0,2.0,1.0,5.0,1.0,4.0,2.0,0.0,1.0,0.0,1.0,0.0
415,11.0,8.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
416,13.0,11.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0
417,26.0,19.0,4.0,2.0,0.0,0.0,1.0,6.0,4.0,0.0,1.0,0.0,0.0,1.0
418,7.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
419,33.0,21.0,5.0,3.0,1.0,3.0,0.0,8.0,4.0,1.0,1.0,1.0,1.0,0.0
420,24.0,10.0,5.0,3.0,2.0,4.0,0.0,5.0,2.0,1.0,1.0,1.0,0.0,0.0
421,17.0,11.0,2.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
422,19.0,12.0,0.0,2.0,2.0,3.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0
423,21.0,12.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0
424,15.0,10.0,1.0,1.0,2.0,1.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0
425,30.0,23.0,1.0,3.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0
426,20.0,14.0,1.0,0.0,4.0,0.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0
427,42.0,26.0,3.0,7.0,4.0,2.0,0.0,4.0,2.0,1.0,0.0,1.0,0.0,0.0
428,18.0,8.0,4.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
429,3.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
430,13.0,7.0,1.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
431,24.0,17.0,4.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0
432,15.0,6.0,4.0,1.0,1.0,3.0,0.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0
433,16.0,11.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
434,17.0,13.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
435,26.0,21.0,1.0,3.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
436,14.0,9.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
437,19.0,12.0,2.0,2.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
438,13.0,11.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
439,22.0,15.0,2.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
440,8.0,7.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0
441,52.0,42.0,4.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
442,7.0,1.0,3.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
443,22.0,12.0,4.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
444,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
445,36.0,18.0,10.0,2.0,0.0,5.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0
446,16.0,11.0,2.0,1.0,0.0,2.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0
447,31.0,22.0,2.0,4.0,2.0,1.0,0.0,9.0,6.0,1.0,1.0,1.0,0.0,0.0
448,19.0,13.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
449,26.0,15.0,3.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
450,17.0,8.0,4.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
451,23.0,17.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
452,5.0,4.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0
453,32.0,24.0,2.0,3.0,2.0,1.0,0.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0
454,10.0,5.0,2.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0
455,30.0,16.0,2.0,3.0,4.0,2.0,3.0,5.0,1.0,1.0,0.0,2.0,1.0,0.0
456,20.0,17.0,0.0,1.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
457,22.0,11.0,3.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
458,16.0,10.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
459,18.0,10.0,4.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,0.0,1.0,1.0
460,21.0,16.0,1.0,0.0,1.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0
461,21.0,14.0,3.0,2.0,1.0,1.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0
462,19.0,13.0,1.0,4.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0
463,22.0,16.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
464,28.0,17.0,5.0,2.0,1.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
465,10.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
466,19.0,9.0,7.0,0.0,1.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0
467,20.0,14.0,2.0,1.0,0.0,3.0,0.0,4.0,2.0,1.0,0.0,0.0,1.0,0.0
468,16.0,10.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
469,22.0,17.0,0.0,3.0,1.0,1.0,0.0,5.0,2.0,0.0,2.0,0.0,1.0,0.0
470,8.0,5.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
471,25.0,14.0,6.0,1.0,1.0,2.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0
472,12.0,9.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
473,25.0,15.0,3.0,0.0,3.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0
474,36.0,28.0,1.0,2.0,2.0,3.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0
475,22.0,14.0,3.0,3.0,1.0,1.0,0.0,9.0,4.0,1.0,2.0,1.0,1.0,0.0
