,Standard__Gls,Standard__Sh,Standard__SoT,Standard__SoT%,Standard__G/Sh,Standard__G/SoT,Standard__Dist,Standard__FK,Standard__PK,Standard__PKatt
4809,5,16.0,7.0,43.8,0.31,0.71,18.3,3.0,0,0
4810,1,8.0,1.0,12.5,0.13,1.0,14.0,0.0,0,0
4811,2,10.0,5.0,50.0,0.1,0.2,19.4,0.0,1,1
4812,1,14.0,6.0,42.9,0.07,0.17,12.1,0.0,0,0
4813,1,13.0,4.0,30.8,0.08,0.25,23.0,0.0,0,0
4814,3,25.0,10.0,40.0,0.12,0.3,14.6,0.0,0,0
4815,1,11.0,7.0,63.6,0.09,0.14,15.8,0.0,0,0
4816,2,8.0,5.0,62.5,0.25,0.4,18.6,0.0,0,0
4817,1,10.0,3.0,30.0,0.0,0.0,23.1,0.0,1,1
4818,0,15.0,4.0,26.7,0.0,0.0,15.8,1.0,0,0
4819,1,10.0,4.0,40.0,0.1,0.25,23.6,0.0,0,0
4820,0,8.0,0.0,0.0,0.0,,15.7,1.0,0,0
4821,0,13.0,1.0,7.7,0.0,0.0,21.9,1.0,0,0
4822,1,13.0,4.0,30.8,0.08,0.25,15.6,0.0,0,0
4823,2,18.0,5.0,27.8,0.11,0.4,17.1,0.0,0,0
4824,0,8.0,1.0,12.5,0.0,0.0,16.0,0.0,0,0
4825,1,20.0,3.0,15.0,0.05,0.33,17.6,0.0,0,0
4826,3,10.0,3.0,30.0,0.3,1.0,10.6,0.0,0,0
4827,1,15.0,7.0,46.7,0.07,0.14,15.8,0.0,0,0
4828,1,11.0,8.0,72.7,0.09,0.13,19.9,2.0,0,0
4829,1,8.0,2.0,25.0,0.13,0.5,13.4,0.0,0,0
4830,3,14.0,5.0,35.7,0.21,0.6,18.8,1.0,0,0
4831,0,13.0,4.0,30.8,0.0,0.0,20.0,3.0,0,0
4832,0,15.0,4.0,26.7,0.0,0.0,23.4,0.0,0,0
4833,1,12.0,6.0,50.0,0.08,0.17,17.1,0.0,0,0
4834,1,13.0,6.0,46.2,0.08,0.17,15.8,0.0,0,0
4835,1,13.0,2.0,15.4,0.08,0.5,15.6,0.0,0,0
4836,1,16.0,3.0,18.8,0.06,0.33,21.0,1.0,0,0
4837,1,6.0,3.0,50.0,0.17,0.33,31.9,2.0,0,0
4838,2,11.0,6.0,54.5,0.18,0.33,17.5,1.0,0,0
4839,0,12.0,4.0,33.3,0.0,0.0,22.0,0.0,0,0
4840,1,9.0,3.0,33.3,0.11,0.33,16.7,0.0,0,0
4841,2,9.0,5.0,55.6,0.22,0.4,13.5,0.0,0,0
4842,3,9.0,4.0,44.4,0.33,0.75,14.0,0.0,0,0
4843,0,11.0,3.0,27.3,0.0,0.0,22.0,1.0,0,0
4844,2,11.0,4.0,36.4,0.18,0.5,17.2,0.0,0,0
4845,0,2.0,0.0,0.0,0.0,,40.5,0.0,0,0
4846,1,17.0,5.0,29.4,0.06,0.2,17.0,0.0,0,0
4847,1,9.0,3.0,33.3,0.11,0.33,16.0,0.0,0,0
4848,0,7.0,3.0,42.9,0.0,0.0,18.6,0.0,0,0
4849,0,7.0,4.0,57.1,0.0,0.0,23.6,1.0,0,0
4850,0,20.0,8.0,40.0,0.0,0.0,18.7,0.0,0,0
4851,0,6.0,2.0,33.3,0.0,0.0,15.4,0.0,0,0
4852,1,18.0,4.0,22.2,0.06,0.25,14.7,1.0,0,0
4853,1,5.0,4.0,80.0,0.2,0.25,14.9,0.0,0,0
4854,0,8.0,3.0,37.5,0.0,0.0,16.2,2.0,0,0
4855,1,13.0,2.0,15.4,0.08,0.5,14.1,0.0,0,0
4856,1,26.0,7.0,26.9,0.04,0.14,17.9,2.0,0,0
4857,1,2.0,1.0,50.0,0.5,1.0,17.7,0.0,0,0
4858,0,3.0,0.0,0.0,0.0,,22.4,1.0,0,0
4859,1,8.0,6.0,75.0,0.13,0.17,17.7,0.0,0,0
4860,0,19.0,3.0,15.8,0.0,0.0,16.9,1.0,0,0
4861,1,9.0,2.0,22.2,0.11,0.5,20.1,1.0,0,0
4862,1,14.0,6.0,42.9,0.07,0.17,14.5,0.0,0,0
4863,1,12.0,2.0,16.7,0.08,0.5,18.8,1.0,0,0
4864,0,20.0,4.0,20.0,0.0,0.0,16.9,0.0,0,0
4865,3,16.0,5.0,31.3,0.19,0.6,14.8,0.0,0,0
4866,0,19.0,5.0,26.3,0.0,0.0,23.3,0.0,0,0
4867,1,6.0,3.0,50.0,0.17,0.33,25.9,0.0,0,0
4868,2,13.0,4.0,30.8,0.15,0.5,17.5,1.0,0,0
4869,1,19.0,6.0,31.6,0.05,0.17,17.3,0.0,0,0
4870,1,12.0,5.0,41.7,0.08,0.2,17.2,0.0,0,0
4871,1,12.0,3.0,25.0,0.0,0.0,23.0,0.0,1,1
4872,2,31.0,11.0,35.5,0.06,0.18,15.1,2.0,0,0
4873,4,15.0,7.0,46.7,0.27,0.57,13.4,0.0,0,0
4874,1,19.0,4.0,21.1,0.05,0.25,16.7,0.0,0,0
4875,0,4.0,2.0,50.0,0.0,0.0,22.3,0.0,0,0
4876,0,18.0,4.0,22.2,0.0,0.0,15.6,0.0,0,0
4877,0,7.0,2.0,28.6,0.0,0.0,14.9,0.0,0,0
4878,0,10.0,3.0,30.0,0.0,0.0,23.1,3.0,0,0
4879,1,10.0,4.0,40.0,0.1,0.25,14.1,0.0,0,0
4880,1,11.0,4.0,36.4,0.09,0.25,17.2,0.0,0,0
4881,0,7.0,2.0,28.6,0.0,0.0,14.2,0.0,0,0
4882,0,7.0,3.0,42.9,0.0,0.0,18.6,0.0,0,0
4883,2,15.0,7.0,46.7,0.13,0.29,17.1,0.0,0,1
4884,0,12.0,4.0,33.3,0.0,0.0,17.5,0.0,0,0
4885,3,12.0,5.0,41.7,0.08,0.2,21.7,1.0,2,2
4886,1,16.0,7.0,43.8,0.06,0.14,14.0,0.0,0,0
4887,1,11.0,4.0,36.4,0.09,0.25,20.1,1.0,0,0
4888,0,20.0,2.0,10.0,0.0,0.0,15.5,0.0,0,0
4889,0,7.0,1.0,14.3,0.0,0.0,24.4,2.0,0,0
4890,0,12.0,3.0,25.0,0.0,0.0,15.7,0.0,0,0
4891,0,12.0,4.0,33.3,0.0,0.0,18.1,1.0,0,0
4892,1,7.0,2.0,28.6,0.14,0.5,23.1,3.0,0,0
4893,1,13.0,5.0,38.5,0.08,0.2,16.0,0.0,0,0
4894,1,3.0,1.0,33.3,0.33,1.0,18.0,0.0,0,0
4895,4,22.0,9.0,40.9,0.18,0.44,16.9,1.0,0,0
4896,0,12.0,2.0,16.7,0.0,0.0,21.5,0.0,0,0
4897,3,8.0,3.0,37.5,0.25,0.67,16.2,0.0,1,1
4898,1,8.0,3.0,37.5,0.13,0.33,22.8,0.0,0,0
4899,0,7.0,1.0,14.3,0.0,0.0,20.9,2.0,0,0
4900,3,12.0,5.0,41.7,0.25,0.6,22.3,0.0,0,0
4901,0,12.0,3.0,25.0,0.0,0.0,13.9,0.0,0,0
4902,3,28.0,8.0,28.6,0.07,0.25,18.4,0.0,1,1
4903,3,7.0,3.0,42.9,0.29,0.67,15.5,0.0,1,1
4904,2,10.0,5.0,50.0,0.2,0.4,13.7,0.0,0,0
4905,3,30.0,11.0,36.7,0.1,0.27,13.4,1.0,0,0
4906,1,18.0,8.0,44.4,0.06,0.13,13.4,0.0,0,1
4907,0,5.0,1.0,20.0,0.0,0.0,17.5,0.0,0,0
4908,3,11.0,7.0,63.6,0.18,0.29,12.8,0.0,1,1
4909,2,15.0,4.0,26.7,0.13,0.5,16.4,0.0,0,0
4910,1,11.0,3.0,27.3,0.0,0.0,18.3,0.0,1,1
4911,1,21.0,4.0,19.0,0.05,0.25,18.8,0.0,0,0
4912,0,8.0,1.0,12.5,0.0,0.0,15.9,1.0,0,0
4913,0,10.0,2.0,20.0,0.0,0.0,16.8,0.0,0,0
4914,1,9.0,4.0,44.4,0.11,0.25,18.4,0.0,0,0
4915,3,15.0,8.0,53.3,0.2,0.38,16.4,0.0,0,0
4916,0,8.0,2.0,25.0,0.0,0.0,15.3,0.0,0,0
4917,2,12.0,7.0,58.3,0.17,0.29,19.9,1.0,0,0
4918,1,12.0,4.0,33.3,0.08,0.25,16.9,0.0,0,0
4919,0,8.0,2.0,25.0,0.0,0.0,22.8,1.0,0,0
4920,0,5.0,0.0,0.0,0.0,,18.0,0.0,0,0
4921,2,12.0,7.0,58.3,0.17,0.29,20.0,1.0,0,0
4922,1,16.0,5.0,31.3,0.06,0.2,14.8,0.0,0,0
4923,1,6.0,1.0,16.7,0.0,0.0,23.6,1.0,1,1
4924,3,9.0,6.0,66.7,0.11,0.17,19.8,1.0,2,2
4925,1,8.0,4.0,50.0,0.13,0.25,15.8,0.0,0,0
4926,0,15.0,2.0,13.3,0.0,0.0,18.6,2.0,0,0
4927,2,15.0,8.0,53.3,0.13,0.25,14.4,1.0,0,0
4928,0,7.0,0.0,0.0,0.0,,14.0,0.0,0,0
4929,1,17.0,5.0,29.4,0.06,0.2,18.8,3.0,0,0
4930,1,14.0,3.0,21.4,0.07,0.33,13.0,0.0,0,0
4931,2,18.0,5.0,27.8,0.06,0.2,23.4,2.0,1,1
4932,4,17.0,9.0,52.9,0.24,0.44,15.8,0.0,0,0
4933,3,18.0,12.0,66.7,0.17,0.25,12.0,0.0,0,0
4934,0,4.0,0.0,0.0,0.0,,19.0,0.0,0,0
4935,1,14.0,2.0,14.3,0.07,0.5,14.3,0.0,0,0
4936,0,11.0,2.0,18.2,0.0,0.0,15.0,1.0,0,0
4937,2,15.0,5.0,33.3,0.13,0.4,14.2,0.0,0,0
4938,2,14.0,4.0,28.6,0.07,0.25,17.2,0.0,1,1
4939,1,12.0,3.0,25.0,0.08,0.33,19.6,0.0,0,0
4940,3,16.0,8.0,50.0,0.19,0.38,14.8,0.0,0,0
4941,2,18.0,3.0,16.7,0.06,0.33,15.5,0.0,1,1
4942,3,8.0,3.0,37.5,0.38,1.0,18.8,0.0,0,0
4943,0,17.0,3.0,17.6,0.0,0.0,15.7,2.0,0,0
4944,1,6.0,2.0,33.3,0.17,0.5,17.4,1.0,0,0
4945,1,17.0,6.0,35.3,0.06,0.17,15.3,0.0,0,0
4946,1,9.0,1.0,11.1,0.11,1.0,18.1,1.0,0,0
4947,2,10.0,3.0,30.0,0.2,0.67,12.7,1.0,0,0
4948,1,25.0,6.0,24.0,0.04,0.17,19.2,0.0,0,0
4949,0,6.0,2.0,33.3,0.0,0.0,17.2,0.0,0,0
4950,0,20.0,3.0,15.0,0.0,0.0,18.0,1.0,0,0
4951,0,5.0,1.0,20.0,0.0,0.0,20.1,1.0,0,0
4952,4,9.0,5.0,55.6,0.44,0.8,20.5,0.0,0,0
4953,1,9.0,1.0,11.1,0.0,0.0,21.9,2.0,1,1
4954,1,12.0,2.0,16.7,0.0,0.0,18.1,1.0,1,1
4955,0,9.0,1.0,11.1,0.0,0.0,17.8,0.0,0,0
4956,0,16.0,3.0,18.8,0.0,0.0,17.2,1.0,0,0
4957,2,10.0,5.0,50.0,0.2,0.4,21.0,0.0,0,0
4958,1,18.0,5.0,27.8,0.06,0.2,19.2,2.0,0,0
4959,1,8.0,2.0,25.0,0.13,0.5,16.6,1.0,0,0
4960,0,6.0,3.0,50.0,0.0,0.0,15.6,0.0,0,0
4961,1,6.0,1.0,16.7,0.17,1.0,12.6,0.0,0,0
4962,0,6.0,2.0,33.3,0.0,0.0,21.8,1.0,0,0
4963,1,6.0,2.0,33.3,0.17,0.5,21.0,1.0,0,0
4964,2,10.0,7.0,70.0,0.2,0.29,16.0,0.0,0,0
4965,3,13.0,7.0,53.8,0.23,0.43,21.4,0.0,0,0
4966,3,17.0,5.0,29.4,0.12,0.4,16.0,0.0,1,1
4967,2,10.0,2.0,20.0,0.2,1.0,22.5,0.0,0,0
4968,4,11.0,4.0,36.4,0.36,1.0,15.1,0.0,0,0
4969,2,14.0,4.0,28.6,0.14,0.5,17.7,0.0,0,0
4970,5,12.0,8.0,66.7,0.42,0.63,12.7,0.0,0,0
4971,1,9.0,3.0,33.3,0.11,0.33,18.0,0.0,0,0
4972,0,17.0,1.0,5.9,0.0,0.0,18.0,0.0,0,0
4973,1,10.0,5.0,50.0,0.1,0.2,15.3,0.0,0,0
4974,0,19.0,7.0,36.8,0.0,0.0,20.0,2.0,0,0
4975,3,10.0,2.0,20.0,0.2,1.0,17.8,0.0,1,1
4976,0,5.0,0.0,0.0,0.0,,28.3,1.0,0,0
4977,0,6.0,3.0,50.0,0.0,0.0,21.0,0.0,0,0
4978,1,7.0,2.0,28.6,0.14,0.5,16.6,0.0,0,0
4979,2,13.0,5.0,38.5,0.15,0.4,13.2,1.0,0,0
4980,5,9.0,6.0,66.7,0.56,0.83,13.5,0.0,0,0
4981,2,22.0,9.0,40.9,0.09,0.22,16.7,0.0,0,0
4982,1,8.0,2.0,25.0,0.13,0.5,19.3,0.0,0,0
4983,0,14.0,1.0,7.1,0.0,0.0,16.4,0.0,0,0
4984,0,10.0,5.0,50.0,0.0,0.0,15.5,0.0,0,0
4985,1,15.0,6.0,40.0,0.07,0.17,19.2,1.0,0,0
4986,0,8.0,0.0,0.0,0.0,,22.8,1.0,0,0
4987,0,9.0,2.0,22.2,0.0,0.0,23.6,2.0,0,0
4988,1,10.0,5.0,50.0,0.1,0.2,22.0,0.0,0,0
4989,1,11.0,4.0,36.4,0.09,0.25,22.1,0.0,0,0
4990,0,10.0,3.0,30.0,0.0,0.0,18.7,1.0,0,0
4991,2,12.0,8.0,66.7,0.17,0.25,13.7,1.0,0,0
4992,2,7.0,4.0,57.1,0.29,0.5,15.9,0.0,0,0
4993,0,15.0,3.0,20.0,0.0,0.0,18.5,0.0,0,1
4994,1,16.0,4.0,25.0,0.06,0.25,15.1,1.0,0,0
4995,0,9.0,1.0,11.1,0.0,0.0,13.0,0.0,0,0
4996,2,8.0,3.0,37.5,0.25,0.67,13.4,0.0,0,0
4997,1,10.0,2.0,20.0,0.1,0.5,19.2,0.0,0,0
4998,0,10.0,2.0,20.0,0.0,0.0,21.1,0.0,0,0
4999,2,16.0,9.0,56.3,0.13,0.22,16.7,0.0,0,0
5000,4,13.0,6.0,46.2,0.31,0.67,15.7,0.0,0,0
5001,0,6.0,2.0,33.3,0.0,0.0,19.0,0.0,0,0
5002,1,15.0,4.0,26.7,0.07,0.25,20.7,0.0,0,0
5003,2,6.0,2.0,33.3,0.33,1.0,19.1,0.0,0,1
5004,1,16.0,6.0,37.5,0.06,0.17,18.7,2.0,0,0
5005,1,3.0,1.0,33.3,0.33,1.0,14.5,0.0,0,0
5006,3,8.0,5.0,62.5,0.38,0.6,12.5,0.0,0,0
5007,1,13.0,2.0,15.4,0.08,0.5,15.1,0.0,0,0
5008,0,11.0,2.0,18.2,0.0,0.0,20.7,0.0,0,0
5009,0,11.0,3.0,27.3,0.0,0.0,18.2,3.0,0,0
5010,0,19.0,4.0,21.1,0.0,0.0,18.9,1.0,0,0
5011,0,8.0,2.0,25.0,0.0,0.0,14.3,1.0,0,0
5012,3,6.0,5.0,83.3,0.5,0.6,15.1,0.0,0,0
5013,0,18.0,1.0,5.6,0.0,0.0,17.1,1.0,0,0
5014,1,10.0,1.0,10.0,0.0,0.0,17.0,0.0,1,1
5015,1,8.0,1.0,12.5,0.0,0.0,19.6,1.0,1,1
5016,1,10.0,5.0,50.0,0.1,0.2,11.7,0.0,0,0
5017,1,17.0,4.0,23.5,0.06,0.25,16.0,0.0,0,0
5018,2,10.0,6.0,60.0,0.2,0.33,24.4,0.0,0,0
5019,1,22.0,5.0,22.7,0.05,0.2,20.2,1.0,0,0
5020,0,14.0,5.0,35.7,0.0,0.0,17.8,0.0,0,0
5021,2,14.0,5.0,35.7,0.14,0.4,17.2,1.0,0,0
5022,1,17.0,4.0,23.5,0.06,0.25,15.4,0.0,0,0
5023,1,13.0,3.0,23.1,0.08,0.33,16.1,0.0,0,0
5024,0,21.0,3.0,14.3,0.0,0.0,15.2,1.0,0,0
5025,1,9.0,2.0,22.2,0.11,0.5,25.9,2.0,0,0
5026,4,15.0,6.0,40.0,0.27,0.67,15.7,0.0,0,1
5027,0,5.0,0.0,0.0,0.0,,25.4,0.0,0,0
5028,2,8.0,3.0,37.5,0.25,0.67,14.5,0.0,0,0
5029,0,7.0,1.0,14.3,0.0,0.0,34.4,0.0,0,0
5030,3,11.0,4.0,36.4,0.27,0.75,15.8,1.0,0,0
5031,2,9.0,4.0,44.4,0.22,0.5,14.9,1.0,0,0
5032,1,11.0,4.0,36.4,0.09,0.25,22.7,2.0,0,0
5033,2,8.0,5.0,62.5,0.25,0.4,14.5,0.0,0,0
5034,1,10.0,6.0,60.0,0.1,0.17,16.0,0.0,0,0
5035,0,16.0,4.0,25.0,0.0,0.0,18.6,0.0,0,0
5036,3,11.0,5.0,45.5,0.27,0.6,12.2,0.0,0,0
5037,3,11.0,5.0,45.5,0.27,0.6,14.6,0.0,0,0
5038,0,12.0,4.0,33.3,0.0,0.0,18.9,0.0,0,0
5039,0,10.0,4.0,40.0,0.0,0.0,19.4,0.0,0,0
5040,1,11.0,1.0,9.1,0.09,1.0,19.9,1.0,0,0
5041,1,20.0,7.0,35.0,0.05,0.14,18.2,1.0,0,0
5042,5,12.0,6.0,50.0,0.33,0.67,18.8,1.0,1,1
5043,0,11.0,2.0,18.2,0.0,0.0,22.5,0.0,0,0
5044,2,11.0,4.0,36.4,0.18,0.5,16.1,1.0,0,0
5045,0,5.0,1.0,20.0,0.0,0.0,15.9,0.0,0,0
5046,1,13.0,4.0,30.8,0.08,0.25,19.8,0.0,0,0
5047,2,13.0,3.0,23.1,0.08,0.33,19.1,1.0,1,1
5048,0,1.0,1.0,100.0,0.0,0.0,9.8,0.0,0,0
5049,0,14.0,4.0,28.6,0.0,0.0,18.7,0.0,0,0
5050,1,7.0,2.0,28.6,0.0,0.0,19.7,0.0,1,1
5051,1,11.0,4.0,36.4,0.09,0.25,17.9,1.0,0,0
5052,1,13.0,3.0,23.1,0.08,0.33,24.7,1.0,0,0
5053,1,19.0,7.0,36.8,0.05,0.14,19.2,2.0,0,0
5054,1,4.0,1.0,25.0,0.25,1.0,19.9,0.0,0,0
5055,2,19.0,5.0,26.3,0.11,0.4,17.7,0.0,0,0
5056,0,13.0,1.0,7.7,0.0,0.0,18.3,0.0,0,0
5057,0,13.0,4.0,30.8,0.0,0.0,22.9,2.0,0,0
5058,2,12.0,5.0,41.7,0.17,0.4,14.2,0.0,0,0
5059,3,14.0,7.0,50.0,0.21,0.43,12.8,0.0,0,0
5060,3,6.0,4.0,66.7,0.5,0.75,11.8,0.0,0,0
5061,1,21.0,7.0,33.3,0.05,0.14,18.2,2.0,0,0
5062,4,17.0,9.0,52.9,0.24,0.44,13.6,0.0,0,0
5063,0,10.0,4.0,40.0,0.0,0.0,23.3,0.0,0,0
5064,1,15.0,7.0,46.7,0.07,0.14,14.9,0.0,0,0
5065,1,9.0,1.0,11.1,0.11,1.0,17.1,1.0,0,0
5066,2,18.0,9.0,50.0,0.11,0.22,18.7,2.0,0,0
5067,2,9.0,4.0,44.4,0.22,0.5,21.7,0.0,0,0
5068,2,19.0,6.0,31.6,0.11,0.33,18.2,2.0,0,0
5069,2,7.0,3.0,42.9,0.29,0.67,14.8,0.0,0,0
5070,1,3.0,1.0,33.3,0.33,1.0,13.1,0.0,0,0
5071,2,13.0,5.0,38.5,0.15,0.4,23.4,2.0,0,0
5072,1,9.0,3.0,33.3,0.11,0.33,16.6,1.0,0,0
5073,1,6.0,2.0,33.3,0.17,0.5,11.7,0.0,0,0
5074,0,4.0,1.0,25.0,0.0,0.0,8.5,0.0,0,0
5075,1,16.0,6.0,37.5,0.06,0.17,20.0,1.0,0,0
5076,3,14.0,8.0,57.1,0.21,0.38,12.2,1.0,0,0
5077,0,7.0,1.0,14.3,0.0,0.0,25.6,0.0,0,0
5078,1,15.0,6.0,40.0,0.07,0.17,15.0,0.0,0,0
5079,0,3.0,0.0,0.0,0.0,,19.6,0.0,0,0
5080,2,12.0,3.0,25.0,0.08,0.33,21.9,2.0,1,1
5081,3,12.0,5.0,41.7,0.25,0.6,14.3,1.0,0,0
5082,1,9.0,5.0,55.6,0.11,0.2,16.3,0.0,0,0
5083,1,16.0,5.0,31.3,0.06,0.2,16.7,0.0,0,0
5084,3,16.0,5.0,31.3,0.19,0.6,17.8,1.0,0,0
5085,3,14.0,5.0,35.7,0.21,0.6,22.5,0.0,0,0
5086,2,12.0,5.0,41.7,0.17,0.4,20.4,1.0,0,0
5087,2,10.0,5.0,50.0,0.2,0.4,15.6,1.0,0,0
5088,5,16.0,10.0,62.5,0.31,0.5,17.6,1.0,0,0
5089,1,9.0,3.0,33.3,0.11,0.33,23.2,1.0,0,0
5090,1,16.0,11.0,68.8,0.06,0.09,16.3,0.0,0,1
5091,1,12.0,6.0,50.0,0.08,0.17,17.9,0.0,0,0
5092,1,16.0,1.0,6.3,0.06,1.0,17.7,0.0,0,0
5093,0,15.0,4.0,26.7,0.0,0.0,16.0,1.0,0,0
5094,0,8.0,1.0,12.5,0.0,0.0,22.5,0.0,0,0
5095,0,8.0,2.0,25.0,0.0,0.0,18.1,0.0,0,0
5096,1,15.0,4.0,26.7,0.07,0.25,16.9,0.0,0,0
5097,0,10.0,4.0,40.0,0.0,0.0,14.5,0.0,0,0
5098,1,19.0,5.0,26.3,0.05,0.2,21.4,0.0,0,1
5099,0,9.0,3.0,33.3,0.0,0.0,14.2,0.0,0,0
5100,1,10.0,3.0,30.0,0.1,0.33,17.5,0.0,0,0
5101,0,15.0,5.0,33.3,0.0,0.0,17.6,0.0,0,0
5102,2,7.0,3.0,42.9,0.29,0.67,16.0,0.0,0,0
5103,0,8.0,4.0,50.0,0.0,0.0,21.5,0.0,0,0
5104,3,11.0,8.0,72.7,0.27,0.38,14.4,1.0,0,0
5105,2,12.0,5.0,41.7,0.08,0.2,17.9,0.0,1,1
5106,0,7.0,1.0,14.3,0.0,0.0,20.1,0.0,0,0
5107,2,11.0,6.0,54.5,0.18,0.33,14.1,0.0,0,0
5108,0,9.0,3.0,33.3,0.0,0.0,23.5,0.0,0,0
5109,1,12.0,4.0,33.3,0.08,0.25,20.9,0.0,0,0
5110,0,14.0,2.0,14.3,0.0,0.0,19.8,1.0,0,0
5111,1,7.0,2.0,28.6,0.14,0.5,15.2,0.0,0,0
5112,2,25.0,13.0,52.0,0.08,0.15,13.8,0.0,0,0
5113,0,11.0,1.0,9.1,0.0,0.0,17.1,0.0,0,0
5114,2,6.0,4.0,66.7,0.33,0.5,11.0,0.0,0,0
5115,2,13.0,4.0,30.8,0.15,0.5,18.2,1.0,0,0
5116,2,19.0,6.0,31.6,0.11,0.33,13.1,0.0,0,0
5117,2,14.0,4.0,28.6,0.14,0.5,20.0,0.0,0,0
5118,2,14.0,6.0,42.9,0.14,0.33,14.3,0.0,0,0
5119,0,13.0,2.0,15.4,0.0,0.0,20.0,1.0,0,0
5120,0,8.0,3.0,37.5,0.0,0.0,20.9,0.0,0,0
5121,1,18.0,8.0,44.4,0.06,0.13,16.0,0.0,0,0
5122,2,10.0,4.0,40.0,0.2,0.5,18.7,0.0,0,0
5123,4,17.0,9.0,52.9,0.24,0.44,18.6,0.0,0,0
5124,0,13.0,3.0,23.1,0.0,0.0,13.1,0.0,0,0
5125,1,11.0,3.0,27.3,0.09,0.33,19.9,1.0,0,0
5126,0,6.0,2.0,33.3,0.0,0.0,21.7,0.0,0,1
5127,2,16.0,4.0,25.0,0.13,0.5,16.9,0.0,0,0
5128,2,18.0,5.0,27.8,0.11,0.4,19.3,0.0,0,0
5129,1,11.0,4.0,36.4,0.09,0.25,15.6,0.0,0,0
5130,1,3.0,2.0,66.7,0.33,0.5,13.6,0.0,0,0
5131,0,21.0,6.0,28.6,0.0,0.0,21.2,0.0,0,0
5132,1,12.0,6.0,50.0,0.08,0.17,12.3,0.0,0,1
5133,0,14.0,7.0,50.0,0.0,0.0,17.7,0.0,0,0
5134,0,11.0,1.0,9.1,0.0,0.0,14.8,0.0,0,0
5135,2,8.0,4.0,50.0,0.25,0.5,19.9,2.0,0,0
5136,0,13.0,3.0,23.1,0.0,0.0,19.6,0.0,0,0
5137,3,9.0,5.0,55.6,0.33,0.6,13.5,1.0,0,0
5138,1,13.0,5.0,38.5,0.08,0.2,16.0,0.0,0,0
5139,0,10.0,2.0,20.0,0.0,0.0,21.4,1.0,0,0
5140,0,18.0,5.0,27.8,0.0,0.0,19.5,1.0,0,0
5141,1,10.0,3.0,30.0,0.1,0.33,22.9,0.0,0,0
5142,3,6.0,4.0,66.7,0.5,0.75,16.4,0.0,0,0
5143,0,12.0,5.0,41.7,0.0,0.0,19.8,1.0,0,0
5144,0,14.0,4.0,28.6,0.0,0.0,16.6,1.0,0,0
5145,0,11.0,3.0,27.3,0.0,0.0,15.7,0.0,0,0
5146,0,8.0,0.0,0.0,0.0,,20.4,1.0,0,0
5147,1,14.0,2.0,14.3,0.07,0.5,19.8,1.0,0,0
5148,0,8.0,2.0,25.0,0.0,0.0,18.7,0.0,0,0
5149,0,13.0,0.0,0.0,0.0,,18.7,1.0,0,0
5150,2,7.0,4.0,57.1,0.29,0.5,20.5,0.0,0,0
5151,3,8.0,4.0,50.0,0.25,0.5,14.6,0.0,1,1
5152,1,12.0,3.0,25.0,0.08,0.33,15.7,0.0,0,0
5153,0,3.0,0.0,0.0,0.0,,18.6,0.0,0,0
5154,0,7.0,3.0,42.9,0.0,0.0,16.8,0.0,0,0
5155,2,9.0,4.0,44.4,0.22,0.5,18.8,0.0,0,0
5156,1,11.0,2.0,18.2,0.09,0.5,16.6,0.0,0,0
5157,2,14.0,8.0,57.1,0.14,0.25,17.6,0.0,0,0
5158,1,6.0,2.0,33.3,0.17,0.5,13.8,0.0,0,0
5159,0,13.0,3.0,23.1,0.0,0.0,23.2,1.0,0,0
5160,1,12.0,5.0,41.7,0.08,0.2,12.3,0.0,0,0
5161,2,15.0,3.0,20.0,0.13,0.67,16.4,1.0,0,0
5162,1,12.0,5.0,41.7,0.08,0.2,18.6,0.0,0,0
5163,3,16.0,3.0,18.8,0.13,0.67,17.1,0.0,1,1
5164,0,12.0,2.0,16.7,0.0,0.0,22.0,2.0,0,0
5165,0,7.0,0.0,0.0,0.0,,24.2,1.0,0,0
5166,0,6.0,2.0,33.3,0.0,0.0,15.1,0.0,0,0
5167,1,16.0,8.0,50.0,0.06,0.13,20.3,1.0,0,0
5168,1,12.0,1.0,8.3,0.08,1.0,18.9,0.0,0,0
5169,0,14.0,3.0,21.4,0.0,0.0,17.5,0.0,0,0
5170,2,10.0,3.0,30.0,0.2,0.67,13.2,0.0,0,0
5171,0,5.0,2.0,40.0,0.0,0.0,30.6,1.0,0,0
5172,2,8.0,2.0,25.0,0.13,0.5,20.4,1.0,1,1
5173,0,8.0,3.0,37.5,0.0,0.0,21.0,0.0,0,0
5174,1,8.0,1.0,12.5,0.0,0.0,19.3,0.0,1,2
5175,1,13.0,6.0,46.2,0.08,0.17,20.9,2.0,0,0
5176,2,6.0,2.0,33.3,0.17,0.5,19.8,0.0,1,1
5177,2,17.0,4.0,23.5,0.12,0.5,16.4,0.0,0,0
5178,1,4.0,3.0,75.0,0.25,0.33,17.9,0.0,0,0
5179,0,12.0,1.0,8.3,0.0,0.0,18.0,0.0,0,1
5180,1,17.0,5.0,29.4,0.06,0.2,16.8,0.0,0,0
5181,0,5.0,0.0,0.0,0.0,,23.4,0.0,0,0
5182,4,21.0,13.0,61.9,0.19,0.31,15.3,0.0,0,0
5183,1,9.0,4.0,44.4,0.11,0.25,15.2,0.0,0,0
5184,1,6.0,2.0,33.3,0.17,0.5,20.8,0.0,0,0
5185,2,17.0,6.0,35.3,0.12,0.33,22.9,2.0,0,0
